Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	stationaryDist[1]	stationaryDist[2]	tree_length
15444	-901.9532	-1041.14	139.1868	0.0189885	0.00309708	0.00360942	0.0012159	0.0010198	0.00031478	0.00169499	0.00211751	0.00341133	0.00311921	0.00142482	0.000102896	0.0002798	0.00117021	0.000556776	0.00132287	0.000525481	0.000739382	0.00201991	0.000425811	0.000817027	0.000734485	0.00237951	5.36473e-05	0.000758671	0.000122586	0.000130796	0.00499869	0.00223906	0.00236301	0.00046837	0.000540705	0.00130276	0.000623939	0.00336026	0.0031099	0.000439785	0.00601509	0.00373469	0.00038663	0.00313442	0.00491253	0.000919837	1.74292e-05	0.0105631	0.000391084	0.0105865	0.0095011	0.0011124	0.00552391	0.00207906	0.00230789	0.00250912	0.00785781	0.00821738	0.00252543	0.00717883	0.00563836	0.00574134	0.000779298	0.00623689	0.00139895	0.0132206	0.00201452	0.000926423	0.00383649	0.0103965	0.000870079	0.00235227	0.000742198	9.35976e-05	0.00326205	0.000952658	0.00190322	0.000157903	0.00565097	0.000372864	0.0046551	0.000355319	0.00139193	0.000317917	0.00330153	0.00106823	0.00449646	0.000495288	0.308087	1.8303	0.1814541	1.818546	0.0432438	0.216141	0.620083	1.61269	4.62662	23.1247	2.271088	10.02207	0.201992	0.0779167	0.0127084	0.0148107	0.00498927	0.0041846	0.00129165	0.00695516	0.00868891	0.0139979	0.0127992	0.00584654	0.000422219	0.00114812	0.00480178	0.00228465	0.0054282	0.00215623	0.00303395	0.00828841	0.00174726	0.00335255	0.00301385	0.009764	0.000220134	0.0031131	0.000503013	0.000536703	0.0205114	0.00918767	0.00969626	0.00192189	0.00221871	0.00534568	0.00256024	0.0137884	0.012761	0.00180459	0.024682	0.0153247	0.00158648	0.0128616	0.0201579	0.00377442	7.15183e-05	0.0433442	0.00160476	0.0434404	0.0389864	0.00456456	0.0226666	0.00853113	0.0094701	0.0102958	0.0322434	0.0337188	0.0103628	0.0294573	0.0231362	0.0235588	0.00319774	0.0255922	0.00574038	0.0542486	0.00826631	0.00380144	0.0157425	0.0426606	0.00357025	0.00965219	0.0030455	0.000384064	0.0133854	0.00390909	0.00780959	0.000647931	0.023188	0.00152999	0.0191015	0.001458	0.00571157	0.00130453	0.0135474	0.00438333	0.0184506	0.00203234	0.909273	0.090727	0.243703
15480	-897.9376	-1037.268	139.3303	0.0189885	0.00309708	0.00360942	0.0012159	0.0010198	0.00031478	0.00169499	0.00211751	0.00341133	0.00311921	0.00142482	0.000102896	0.0002798	0.00117021	0.000556776	0.00132287	0.000525481	0.000739382	0.00201991	0.000425811	0.000817027	0.000734485	0.00237951	5.36473e-05	0.000758671	0.000122586	0.000130796	0.00499869	0.00223906	0.00236301	0.00046837	0.000540705	0.00130276	0.000623939	0.00336026	0.0031099	0.000439785	0.00601509	0.00373469	0.00038663	0.00313442	0.00491253	0.000919837	1.74292e-05	0.0105631	0.000391084	0.0105865	0.0095011	0.0011124	0.00552391	0.00207906	0.00230789	0.00250912	0.00785781	0.00821738	0.00252543	0.00717883	0.00563836	0.00574134	0.000779298	0.00623689	0.00139895	0.0132206	0.00201452	0.000926423	0.00383649	0.0103965	0.000870079	0.00235227	0.000742198	9.35976e-05	0.00326205	0.000952658	0.00190322	0.000157903	0.00565097	0.000372864	0.0046551	0.000355319	0.00139193	0.000317917	0.00330153	0.00106823	0.00449646	0.000495288	0.308087	1.8303	0.1971671	1.802833	0.0432438	0.216141	0.620083	1.61269	4.62662	23.1247	2.271088	9.143678	0.201992	0.0779167	0.0127084	0.0148107	0.00498927	0.0041846	0.00129165	0.00695516	0.00868891	0.0139979	0.0127992	0.00584654	0.000422219	0.00114812	0.00480178	0.00228465	0.0054282	0.00215623	0.00303395	0.00828841	0.00174726	0.00335255	0.00301385	0.009764	0.000220134	0.0031131	0.000503013	0.000536703	0.0205114	0.00918767	0.00969626	0.00192189	0.00221871	0.00534568	0.00256024	0.0137884	0.012761	0.00180459	0.024682	0.0153247	0.00158648	0.0128616	0.0201579	0.00377442	7.15183e-05	0.0433442	0.00160476	0.0434404	0.0389864	0.00456456	0.0226666	0.00853113	0.0094701	0.0102958	0.0322434	0.0337188	0.0103628	0.0294573	0.0231362	0.0235588	0.00319774	0.0255922	0.00574038	0.0542486	0.00826631	0.00380144	0.0157425	0.0426606	0.00357025	0.00965219	0.0030455	0.000384064	0.0133854	0.00390909	0.00780959	0.000647931	0.023188	0.00152999	0.0191015	0.001458	0.00571157	0.00130453	0.0135474	0.00438333	0.0184506	0.00203234	0.901416	0.0985836	0.243703
15516	-905.9214	-1045.242	139.3204	0.0189885	0.00309708	0.00360942	0.0012159	0.0010198	0.00031478	0.00169499	0.00211751	0.00341133	0.00311921	0.00142482	0.000102896	0.0002798	0.00117021	0.000556776	0.00132287	0.000525481	0.000739382	0.00201991	0.000425811	0.000817027	0.000734485	0.00237951	5.36473e-05	0.000758671	0.000122586	0.000130796	0.00499869	0.00223906	0.00236301	0.00046837	0.000540705	0.00130276	0.000623939	0.00336026	0.0031099	0.000439785	0.00601509	0.00373469	0.00038663	0.00313442	0.00491253	0.000919837	1.74292e-05	0.0105631	0.000391084	0.0105865	0.0095011	0.0011124	0.00552391	0.00207906	0.00230789	0.00250912	0.00785781	0.00821738	0.00252543	0.00717883	0.00563836	0.00574134	0.000779298	0.00623689	0.00139895	0.0132206	0.00201452	0.000926423	0.00383649	0.0103965	0.000870079	0.00235227	0.000742198	9.35976e-05	0.00326205	0.000952658	0.00190322	0.000157903	0.00565097	0.000372864	0.0046551	0.000355319	0.00139193	0.000317917	0.00330153	0.00106823	0.00449646	0.000495288	0.308087	1.8303	0.1960318	1.803968	0.0432438	0.216141	0.620083	1.61269	4.62662	23.1247	2.271088	9.202429	0.201992	0.0779167	0.0127084	0.0148107	0.00498927	0.0041846	0.00129165	0.00695516	0.00868891	0.0139979	0.0127992	0.00584654	0.000422219	0.00114812	0.00480178	0.00228465	0.0054282	0.00215623	0.00303395	0.00828841	0.00174726	0.00335255	0.00301385	0.009764	0.000220134	0.0031131	0.000503013	0.000536703	0.0205114	0.00918767	0.00969626	0.00192189	0.00221871	0.00534568	0.00256024	0.0137884	0.012761	0.00180459	0.024682	0.0153247	0.00158648	0.0128616	0.0201579	0.00377442	7.15183e-05	0.0433442	0.00160476	0.0434404	0.0389864	0.00456456	0.0226666	0.00853113	0.0094701	0.0102958	0.0322434	0.0337188	0.0103628	0.0294573	0.0231362	0.0235588	0.00319774	0.0255922	0.00574038	0.0542486	0.00826631	0.00380144	0.0157425	0.0426606	0.00357025	0.00965219	0.0030455	0.000384064	0.0133854	0.00390909	0.00780959	0.000647931	0.023188	0.00152999	0.0191015	0.001458	0.00571157	0.00130453	0.0135474	0.00438333	0.0184506	0.00203234	0.901984	0.0980159	0.243703
15552	-900.1236	-1039.534	139.4105	0.0189885	0.00309708	0.00360942	0.0012159	0.0010198	0.00031478	0.00169499	0.00211751	0.00341133	0.00311921	0.00142482	0.000102896	0.0002798	0.00117021	0.000556776	0.00132287	0.000525481	0.000739382	0.00201991	0.000425811	0.000817027	0.000734485	0.00237951	5.36473e-05	0.000758671	0.000122586	0.000130796	0.00499869	0.00223906	0.00236301	0.00046837	0.000540705	0.00130276	0.000623939	0.00336026	0.0031099	0.000439785	0.00601509	0.00373469	0.00038663	0.00313442	0.00491253	0.000919837	1.74292e-05	0.0105631	0.000391084	0.0105865	0.0095011	0.0011124	0.00552391	0.00207906	0.00230789	0.00250912	0.00785781	0.00821738	0.00252543	0.00717883	0.00563836	0.00574134	0.000779298	0.00623689	0.00139895	0.0132206	0.00201452	0.000926423	0.00383649	0.0103965	0.000870079	0.00235227	0.000742198	9.35976e-05	0.00326205	0.000952658	0.00190322	0.000157903	0.00565097	0.000372864	0.0046551	0.000355319	0.00139193	0.000317917	0.00330153	0.00106823	0.00449646	0.000495288	0.308087	1.8303	0.2065777	1.793422	0.0432438	0.216141	0.620083	1.61269	4.62662	23.1247	2.271088	8.681585	0.201992	0.0779167	0.0127084	0.0148107	0.00498927	0.0041846	0.00129165	0.00695516	0.00868891	0.0139979	0.0127992	0.00584654	0.000422219	0.00114812	0.00480178	0.00228465	0.0054282	0.00215623	0.00303395	0.00828841	0.00174726	0.00335255	0.00301385	0.009764	0.000220134	0.0031131	0.000503013	0.000536703	0.0205114	0.00918767	0.00969626	0.00192189	0.00221871	0.00534568	0.00256024	0.0137884	0.012761	0.00180459	0.024682	0.0153247	0.00158648	0.0128616	0.0201579	0.00377442	7.15183e-05	0.0433442	0.00160476	0.0434404	0.0389864	0.00456456	0.0226666	0.00853113	0.0094701	0.0102958	0.0322434	0.0337188	0.0103628	0.0294573	0.0231362	0.0235588	0.00319774	0.0255922	0.00574038	0.0542486	0.00826631	0.00380144	0.0157425	0.0426606	0.00357025	0.00965219	0.0030455	0.000384064	0.0133854	0.00390909	0.00780959	0.000647931	0.023188	0.00152999	0.0191015	0.001458	0.00571157	0.00130453	0.0135474	0.00438333	0.0184506	0.00203234	0.896711	0.103289	0.243703
15588	-899.5636	-1038.825	139.2612	0.0189885	0.00309708	0.00360942	0.0012159	0.0010198	0.00031478	0.00169499	0.00211751	0.00341133	0.00311921	0.00142482	0.000102896	0.0002798	0.00117021	0.000556776	0.00132287	0.000525481	0.000739382	0.00201991	0.000425811	0.000817027	0.000734485	0.00237951	5.36473e-05	0.000758671	0.000122586	0.000130796	0.00499869	0.00223906	0.00236301	0.00046837	0.000540705	0.00130276	0.000623939	0.00336026	0.0031099	0.000439785	0.00601509	0.00373469	0.00038663	0.00313442	0.00491253	0.000919837	1.74292e-05	0.0105631	0.000391084	0.0105865	0.0095011	0.0011124	0.00552391	0.00207906	0.00230789	0.00250912	0.00785781	0.00821738	0.00252543	0.00717883	0.00563836	0.00574134	0.000779298	0.00623689	0.00139895	0.0132206	0.00201452	0.000926423	0.00383649	0.0103965	0.000870079	0.00235227	0.000742198	9.35976e-05	0.00326205	0.000952658	0.00190322	0.000157903	0.00565097	0.000372864	0.0046551	0.000355319	0.00139193	0.000317917	0.00330153	0.00106823	0.00449646	0.000495288	0.308087	1.8303	0.1894252	1.810575	0.0432438	0.216141	0.620083	1.61269	4.62662	23.1247	2.271088	9.558257	0.201992	0.0779167	0.0127084	0.0148107	0.00498927	0.0041846	0.00129165	0.00695516	0.00868891	0.0139979	0.0127992	0.00584654	0.000422219	0.00114812	0.00480178	0.00228465	0.0054282	0.00215623	0.00303395	0.00828841	0.00174726	0.00335255	0.00301385	0.009764	0.000220134	0.0031131	0.000503013	0.000536703	0.0205114	0.00918767	0.00969626	0.00192189	0.00221871	0.00534568	0.00256024	0.0137884	0.012761	0.00180459	0.024682	0.0153247	0.00158648	0.0128616	0.0201579	0.00377442	7.15183e-05	0.0433442	0.00160476	0.0434404	0.0389864	0.00456456	0.0226666	0.00853113	0.0094701	0.0102958	0.0322434	0.0337188	0.0103628	0.0294573	0.0231362	0.0235588	0.00319774	0.0255922	0.00574038	0.0542486	0.00826631	0.00380144	0.0157425	0.0426606	0.00357025	0.00965219	0.0030455	0.000384064	0.0133854	0.00390909	0.00780959	0.000647931	0.023188	0.00152999	0.0191015	0.001458	0.00571157	0.00130453	0.0135474	0.00438333	0.0184506	0.00203234	0.905287	0.0947126	0.243703
15624	-912.7196	-1052.079	139.3591	0.0189885	0.00309708	0.00360942	0.0012159	0.0010198	0.00031478	0.00169499	0.00211751	0.00341133	0.00311921	0.00142482	0.000102896	0.0002798	0.00117021	0.000556776	0.00132287	0.000525481	0.000739382	0.00201991	0.000425811	0.000817027	0.000734485	0.00237951	5.36473e-05	0.000758671	0.000122586	0.000130796	0.00499869	0.00223906	0.00236301	0.00046837	0.000540705	0.00130276	0.000623939	0.00336026	0.0031099	0.000439785	0.00601509	0.00373469	0.00038663	0.00313442	0.00491253	0.000919837	1.74292e-05	0.0105631	0.000391084	0.0105865	0.0095011	0.0011124	0.00552391	0.00207906	0.00230789	0.00250912	0.00785781	0.00821738	0.00252543	0.00717883	0.00563836	0.00574134	0.000779298	0.00623689	0.00139895	0.0132206	0.00201452	0.000926423	0.00383649	0.0103965	0.000870079	0.00235227	0.000742198	9.35976e-05	0.00326205	0.000952658	0.00190322	0.000157903	0.00565097	0.000372864	0.0046551	0.000355319	0.00139193	0.000317917	0.00330153	0.00106823	0.00449646	0.000495288	0.308087	1.8303	0.2004847	1.799515	0.0432438	0.216141	0.620083	1.61269	4.62662	23.1247	2.271088	8.975825	0.201992	0.0779167	0.0127084	0.0148107	0.00498927	0.0041846	0.00129165	0.00695516	0.00868891	0.0139979	0.0127992	0.00584654	0.000422219	0.00114812	0.00480178	0.00228465	0.0054282	0.00215623	0.00303395	0.00828841	0.00174726	0.00335255	0.00301385	0.009764	0.000220134	0.0031131	0.000503013	0.000536703	0.0205114	0.00918767	0.00969626	0.00192189	0.00221871	0.00534568	0.00256024	0.0137884	0.012761	0.00180459	0.024682	0.0153247	0.00158648	0.0128616	0.0201579	0.00377442	7.15183e-05	0.0433442	0.00160476	0.0434404	0.0389864	0.00456456	0.0226666	0.00853113	0.0094701	0.0102958	0.0322434	0.0337188	0.0103628	0.0294573	0.0231362	0.0235588	0.00319774	0.0255922	0.00574038	0.0542486	0.00826631	0.00380144	0.0157425	0.0426606	0.00357025	0.00965219	0.0030455	0.000384064	0.0133854	0.00390909	0.00780959	0.000647931	0.023188	0.00152999	0.0191015	0.001458	0.00571157	0.00130453	0.0135474	0.00438333	0.0184506	0.00203234	0.899758	0.100242	0.243703
15660	-902.1648	-1041.58	139.415	0.0189885	0.00309708	0.00360942	0.0012159	0.0010198	0.00031478	0.00169499	0.00211751	0.00341133	0.00311921	0.00142482	0.000102896	0.0002798	0.00117021	0.000556776	0.00132287	0.000525481	0.000739382	0.00201991	0.000425811	0.000817027	0.000734485	0.00237951	5.36473e-05	0.000758671	0.000122586	0.000130796	0.00499869	0.00223906	0.00236301	0.00046837	0.000540705	0.00130276	0.000623939	0.00336026	0.0031099	0.000439785	0.00601509	0.00373469	0.00038663	0.00313442	0.00491253	0.000919837	1.74292e-05	0.0105631	0.000391084	0.0105865	0.0095011	0.0011124	0.00552391	0.00207906	0.00230789	0.00250912	0.00785781	0.00821738	0.00252543	0.00717883	0.00563836	0.00574134	0.000779298	0.00623689	0.00139895	0.0132206	0.00201452	0.000926423	0.00383649	0.0103965	0.000870079	0.00235227	0.000742198	9.35976e-05	0.00326205	0.000952658	0.00190322	0.000157903	0.00565097	0.000372864	0.0046551	0.000355319	0.00139193	0.000317917	0.00330153	0.00106823	0.00449646	0.000495288	0.308087	1.8303	0.2071189	1.792881	0.0432438	0.216141	0.620083	1.61269	4.62662	23.1247	2.271088	8.656289	0.201992	0.0779167	0.0127084	0.0148107	0.00498927	0.0041846	0.00129165	0.00695516	0.00868891	0.0139979	0.0127992	0.00584654	0.000422219	0.00114812	0.00480178	0.00228465	0.0054282	0.00215623	0.00303395	0.00828841	0.00174726	0.00335255	0.00301385	0.009764	0.000220134	0.0031131	0.000503013	0.000536703	0.0205114	0.00918767	0.00969626	0.00192189	0.00221871	0.00534568	0.00256024	0.0137884	0.012761	0.00180459	0.024682	0.0153247	0.00158648	0.0128616	0.0201579	0.00377442	7.15183e-05	0.0433442	0.00160476	0.0434404	0.0389864	0.00456456	0.0226666	0.00853113	0.0094701	0.0102958	0.0322434	0.0337188	0.0103628	0.0294573	0.0231362	0.0235588	0.00319774	0.0255922	0.00574038	0.0542486	0.00826631	0.00380144	0.0157425	0.0426606	0.00357025	0.00965219	0.0030455	0.000384064	0.0133854	0.00390909	0.00780959	0.000647931	0.023188	0.00152999	0.0191015	0.001458	0.00571157	0.00130453	0.0135474	0.00438333	0.0184506	0.00203234	0.896441	0.103559	0.243703
15696	-925.2362	-1065.331	140.095	0.0212206	0.00546738	0.00997996	0.000636264	0.00397554	0.00255514	0.00224933	0.00880777	0.014427	0.000894737	0.000363235	0.000770301	0.000459025	0.00314785	0.000203679	0.00500486	0.00055908	0.000147043	0.00247934	0.00422709	0.0019497	0.000404256	0.00726318	0.00142134	0.00150464	0.00129649	0.0022496	0.00305415	0.00470204	0.00179176	0.00463253	0.0039783	0.00218938	0.000589917	0.00360148	0.0030832	0.00335719	0.0036575	0.010608	0.00163763	0.00887083	0.00365317	0.00600649	0.00207748	0.000494943	0.00100396	0.019781	0.00711782	0.00284746	0.00463176	0.00630074	0.0115767	0.00241657	0.00583923	0.00334549	0.00287374	0.00329057	0.000619189	0.0109054	0.00978187	0.00819395	0.00829708	0.0364499	0.00720283	0.00819603	0.00146029	0.0183192	0.0134169	0.00108137	0.00805277	0.0084281	0.00326775	0.000413113	0.00417748	0.00656378	0.00223181	0.000194522	0.0139038	0.000318341	0.00936966	0.00450536	0.0139913	0.00482112	0.00208177	0.0039898	0.264503	1.8826	0.2112802	1.78872	0.069218	0.271877	0.666092	1.50129	3.67814	14.4471	1.930951	8.466101	0.1685986	0.0468539	0.0120717	0.0220352	0.00140484	0.00877778	0.00564161	0.00496639	0.0194471	0.0318541	0.00197553	0.000802003	0.00170078	0.0010135	0.00695026	0.000449711	0.0110505	0.00123442	0.000324662	0.00547423	0.00933317	0.00430482	0.000892573	0.0160367	0.00313823	0.00332215	0.00286259	0.004967	0.0067434	0.0103818	0.0039561	0.0102284	0.00878385	0.00483402	0.0013025	0.00795186	0.00680753	0.00741248	0.00807556	0.0234219	0.00361579	0.0195863	0.00806599	0.013262	0.00458696	0.00109281	0.00221669	0.0436754	0.0157158	0.00628703	0.0102267	0.0139117	0.0255606	0.00533566	0.0128927	0.00738666	0.00634506	0.00726539	0.00136713	0.0240786	0.0215978	0.0180918	0.0183195	0.0804794	0.0159034	0.0180964	0.00322423	0.0404477	0.0296239	0.0023876	0.0177801	0.0186088	0.00721501	0.000912129	0.00922364	0.0144924	0.00492771	0.000429494	0.0306989	0.000702879	0.0206877	0.00994757	0.0308921	0.0106448	0.00459644	0.00880925	0.89436	0.10564	0.4529102
15732	-909.1771	-1049.731	140.5538	0.0524058	0.0125698	0.0200091	0.000329607	0.00146404	0.00238207	0.00221874	0.00796971	0.0160783	0.0067479	0.00441283	0.00356645	0.000872432	0.0110264	0.00122264	0.00189875	0.0010579	0.00155969	0.00884199	0.000382781	0.000849477	0.000979726	0.00622898	0.00238277	0.00143804	0.00432487	0.003651	0.0194586	0.0244212	0.00344544	0.00702479	0.00389729	0.000910292	0.00197587	0.00344843	0.00148768	0.00509086	0.00973466	0.0160861	0.00241711	0.00530711	0.00793944	0.00668399	0.00178993	0.00337925	0.00511191	0.0142582	0.0224939	0.00358387	0.00201734	0.00874177	0.00650089	0.00192252	0.0249539	0.013515	0.0102791	0.00157827	0.00230842	0.0257132	0.0364833	0.0124254	0.00298028	0.0409236	0.00756312	0.00628522	0.00139582	0.021689	0.00771778	0.00107911	0.00919785	0.0193857	0.0103673	0.00664542	0.00361267	0.0055847	0.00156289	0.00249364	0.0166818	0.00322157	0.0121241	0.00600703	0.0225963	0.00819064	0.00375714	0.00837288	0.549698	1.54036	0.3590934	1.640907	0.0989734	0.323677	0.703338	1.42179	3.0895	10.1037	1.672389	4.569582	0.4282354	0.0725147	0.017393	0.0276868	0.000456082	0.00202581	0.00329611	0.00307011	0.0110278	0.0222478	0.00933718	0.0061061	0.00493495	0.0012072	0.0152575	0.00169178	0.00262732	0.00146384	0.00215816	0.0122348	0.00052966	0.00117543	0.00135566	0.00861914	0.00329708	0.00198984	0.00598439	0.00505194	0.0269251	0.0337919	0.00476751	0.00972031	0.00539274	0.00125959	0.00273404	0.00477165	0.00205852	0.0070443	0.01347	0.0222585	0.00334459	0.00734353	0.0109859	0.00924874	0.00247675	0.00467592	0.00707342	0.0197294	0.0311251	0.00495905	0.00279143	0.0120961	0.00899538	0.00266022	0.0345291	0.0187009	0.0142233	0.00218388	0.0031942	0.0355797	0.0504825	0.0171932	0.00412387	0.0566266	0.0104652	0.00869696	0.00193142	0.0300114	0.0106792	0.00149317	0.0127272	0.0268243	0.0143454	0.00919538	0.00499891	0.00772763	0.0021626	0.00345049	0.0230828	0.00445773	0.0167762	0.00831202	0.0312668	0.0113335	0.00519881	0.0115857	0.820453	0.179547	0.7226919
15768	-911.4947	-1050.604	139.1096	0.0189885	0.00309708	0.00360942	0.0012159	0.0010198	0.00031478	0.00169499	0.00211751	0.00341133	0.00311921	0.00142482	0.000102896	0.0002798	0.00117021	0.000556776	0.00132287	0.000525481	0.000739382	0.00201991	0.000425811	0.000817027	0.000734485	0.00237951	5.36473e-05	0.000758671	0.000122586	0.000130796	0.00499869	0.00223906	0.00236301	0.00046837	0.000540705	0.00130276	0.000623939	0.00336026	0.0031099	0.000439785	0.00601509	0.00373469	0.00038663	0.00313442	0.00491253	0.000919837	1.74292e-05	0.0105631	0.000391084	0.0105865	0.0095011	0.0011124	0.00552391	0.00207906	0.00230789	0.00250912	0.00785781	0.00821738	0.00252543	0.00717883	0.00563836	0.00574134	0.000779298	0.00623689	0.00139895	0.0132206	0.00201452	0.000926423	0.00383649	0.0103965	0.000870079	0.00235227	0.000742198	9.35976e-05	0.00326205	0.000952658	0.00190322	0.000157903	0.00565097	0.000372864	0.0046551	0.000355319	0.00139193	0.000317917	0.00330153	0.00106823	0.00449646	0.000495288	0.308087	1.8303	0.1735579	1.826442	0.0432438	0.216141	0.620083	1.61269	4.62662	23.1247	2.271088	10.52353	0.201992	0.0779167	0.0127084	0.0148107	0.00498927	0.0041846	0.00129165	0.00695516	0.00868891	0.0139979	0.0127992	0.00584654	0.000422219	0.00114812	0.00480178	0.00228465	0.0054282	0.00215623	0.00303395	0.00828841	0.00174726	0.00335255	0.00301385	0.009764	0.000220134	0.0031131	0.000503013	0.000536703	0.0205114	0.00918767	0.00969626	0.00192189	0.00221871	0.00534568	0.00256024	0.0137884	0.012761	0.00180459	0.024682	0.0153247	0.00158648	0.0128616	0.0201579	0.00377442	7.15183e-05	0.0433442	0.00160476	0.0434404	0.0389864	0.00456456	0.0226666	0.00853113	0.0094701	0.0102958	0.0322434	0.0337188	0.0103628	0.0294573	0.0231362	0.0235588	0.00319774	0.0255922	0.00574038	0.0542486	0.00826631	0.00380144	0.0157425	0.0426606	0.00357025	0.00965219	0.0030455	0.000384064	0.0133854	0.00390909	0.00780959	0.000647931	0.023188	0.00152999	0.0191015	0.001458	0.00571157	0.00130453	0.0135474	0.00438333	0.0184506	0.00203234	0.913221	0.086779	0.243703
